Timestamp,SystemCodeNumber,Capacity,Occupancy,QueueLength,TrafficLevel,IsSpecialDay,VehicleTypeWeight,Latitude,Longitude
2016-11-09 14:27:00,BHMBCCTHL01,387,332,4,1,0,1.0,26.14449459,91.73620513
2016-11-09 14:27:00,Others-CCCPS135a,3883,3188,6,1,0,1.0,26.14749943,91.72800489
2016-11-09 14:27:00,Broad Street,690,479,4,1,0,1.5,26.13795775,91.74099445
2016-11-09 14:27:00,BHMEURBRD01,470,460,3,1,0,1.0,26.14901995,91.7395035
2016-11-09 14:27:00,Others-CCCPS105a,2009,1464,5,1,0,1.0,26.14747299,91.72804914
2016-11-09 15:00:00,Others-CCCPS202,2937,1356,4,2,0,1.0,26.14749053,91.72799688
2016-11-09 15:00:00,BHMNCPHST01,1200,717,4,1,0,1.5,26.14001386,91.73099967
2016-11-09 15:00:00,BHMBCCTHL01,387,335,3,1,0,0.5,26.14449459,91.73620513
2016-11-09 15:00:00,Broad Street,690,653,3,1,0,1.0,26.13795775,91.74099445
2016-11-09 15:00:00,Others-CCCPS98,3103,1212,4,1,0,1.5,26.14749998,91.72797778
2016-11-09 15:00:00,BHMMBMMBX01,687,636,3,1,0,1.0,20.0000347,78.00000286
2016-11-09 15:00:00,Others-CCCPS105a,2009,1440,3,1,0,1.0,26.14747299,91.72804914
2016-11-09 15:00:00,Shopping,1920,1359,4,1,0,1.5,26.15050395,91.73353109
2016-11-09 15:00:00,Others-CCCPS8,1322,804,4,1,0,1.0,26.14754886,91.72799519
2016-11-09 15:00:00,BHMBCCMKT01,577,134,2,1,0,1.5,26.14453614,91.73617216
2016-11-09 15:00:00,Others-CCCPS119a,2803,543,3,1,0,0.7,26.14754061,91.72797041
2016-11-09 15:00:00,Others-CCCPS135a,3883,3077,4,1,0,1.5,26.14749943,91.72800489
2016-11-09 15:00:00,BHMEURBRD01,470,454,3,1,0,0.7,26.14901995,91.7395035
2016-11-09 15:00:00,BHMNCPNST01,485,368,2,1,0,1.0,26.14004753,91.73097233
2016-11-09 15:34:00,BHMNCPNST01,485,350,3,0,0,0.7,26.14004753,91.73097233
2016-11-09 15:34:00,Others-CCCPS119a,2803,519,3,0,0,1.0,26.14754061,91.72797041
2016-11-09 15:34:00,BHMMBMMBX01,687,603,3,0,0,1.5,20.0000347,78.00000286
2016-11-09 15:34:00,BHMNCPHST01,1200,673,2,0,0,1.5,26.14001386,91.73099967
2016-11-09 15:34:00,Others-CCCPS135a,3883,2876,3,0,0,1.0,26.14749943,91.72800489
2016-11-09 15:34:00,Others-CCCPS8,1322,764,2,0,0,1.0,26.14754886,91.72799519
2016-11-09 15:34:00,Others-CCCPS105a,2009,1367,3,0,0,1.0,26.14747299,91.72804914
2016-11-09 15:34:00,Others-CCCPS98,3103,1152,3,0,0,1.0,26.14749998,91.72797778
2016-11-09 15:34:00,BHMBCCTHL01,387,320,2,0,0,0.7,26.14449459,91.73620513
2016-11-09 15:34:00,Others-CCCPS202,2937,1295,3,0,0,1.0,26.14749053,91.72799688
2016-11-09 15:34:00,Broad Street,690,625,3,0,0,0.5,26.13795775,91.74099445
2016-11-09 15:34:00,BHMEURBRD01,470,434,3,0,0,0.7,26.14901995,91.7395035
2016-11-09 15:34:00,Shopping,1920,1278,2,0,0,1.0,26.15050395,91.73353109
2016-11-09 15:34:00,BHMBCCMKT01,577,124,2,0,0,0.5,26.14453614,91.73617216
2016-11-09 16:00:00,Others-CCCPS8,1322,733,3,0,0,1.5,26.14754886,91.72799519
2016-11-09 16:00:00,Others-CCCPS98,3103,1088,2,0,0,1.0,26.14749998,91.72797778
2016-11-09 16:00:00,Others-CCCPS202,2937,1227,3,0,0,0.7,26.14749053,91.72799688
2016-11-09 16:00:00,BHMEURBRD01,470,399,2,0,0,1.0,26.14901995,91.7395035
2016-11-09 16:00:00,Others-CCCPS119a,2803,501,2,0,0,1.0,26.14754061,91.72797041
2016-11-09 16:00:00,BHMNCPHST01,1200,645,2,0,0,0.7,26.14001386,91.73099967
2016-11-09 16:00:00,BHMNCPNST01,485,340,2,0,0,1.0,26.14004753,91.73097233
2016-11-09 16:00:00,BHMBCCTHL01,387,315,2,0,0,0.5,26.14449459,91.73620513
2016-11-09 16:00:00,BHMMBMMBX01,687,562,2,0,0,1.0,20.0000347,78.00000286
2016-11-09 16:00:00,Shopping,1920,1191,3,0,0,1.0,26.15050395,91.73353109
2016-11-09 16:00:00,BHMBCCMKT01,577,108,2,0,0,0.5,26.14453614,91.73617216
2016-11-09 16:00:00,Broad Street,690,572,3,1,0,1.0,26.13795775,91.74099445
2016-11-09 16:00:00,Others-CCCPS105a,2009,1295,2,0,0,1.0,26.14747299,91.72804914
2016-11-09 16:00:00,Others-CCCPS135a,3883,2695,3,0,0,0.5,26.14749943,91.72800489
2016-11-09 16:34:00,BHMNCPHST01,1200,557,2,0,0,0.7,26.14001386,91.73099967
2016-11-09 16:34:00,Others-CCCPS119a,2803,438,2,0,0,0.7,26.14754061,91.72797041
2016-11-09 16:34:00,Others-CCCPS105a,2009,1186,3,0,0,0.7,26.14747299,91.72804914
2016-11-09 16:34:00,BHMEURBRD01,470,360,2,0,0,1.0,26.14901995,91.7395035
2016-11-09 16:34:00,BHMMBMMBX01,687,517,2,0,0,1.5,20.0000347,78.00000286
2016-11-09 16:34:00,BHMBCCMKT01,577,94,2,1,0,1.5,26.14453614,91.73617216
2016-11-09 16:34:00,Others-CCCPS202,2937,1118,3,0,0,1.0,26.14749053,91.72799688
2016-11-09 16:34:00,BHMBCCTHL01,387,293,2,1,0,1.0,26.14449459,91.73620513
2016-11-09 16:34:00,Others-CCCPS135a,3883,2316,3,0,0,0.7,26.14749943,91.72800489
2016-11-09 16:34:00,Broad Street,690,512,2,0,0,1.5,26.13795775,91.74099445
2016-11-09 16:34:00,Shopping,1920,1012,3,0,0,0.5,26.15050395,91.73353109
2016-11-09 16:34:00,Others-CCCPS98,3103,975,3,1,0,1.0,26.14749998,91.72797778
2016-11-09 16:34:00,BHMNCPNST01,485,313,2,1,0,1.0,26.14004753,91.73097233
2016-11-09 16:34:00,Others-CCCPS8,1322,669,2,0,0,1.0,26.14754886,91.72799519
2016-11-10 08:00:00,BHMNCPNST01,485,263,2,0,0,0.7,26.14004753,91.73097233
2016-11-10 08:00:00,Others-CCCPS202,2937,558,2,0,0,0.7,26.14749053,91.72799688
2016-11-10 08:00:00,Broad Street,690,188,2,0,0,1.0,26.13795775,91.74099445
2016-11-10 08:00:00,BHMEURBRD01,470,130,2,0,0,1.0,26.14901995,91.7395035
2016-11-10 08:00:00,BHMBCCTHL01,387,107,2,0,0,1.5,26.14449459,91.73620513
2016-11-10 08:00:00,Others-CCCPS8,1322,391,2,0,0,1.0,26.14754886,91.72799519
2016-11-10 08:00:00,Others-CCCPS105a,2009,757,2,0,0,1.0,26.14747299,91.72804914
2016-11-10 08:00:00,Others-CCCPS135a,3883,1192,2,0,0,1.0,26.14749943,91.72800489
2016-11-10 08:00:00,BHMMBMMBX01,687,366,2,0,0,1.5,20.0000347,78.00000286
2016-11-10 08:00:00,BHMNCPHST01,1200,228,2,0,0,1.0,26.14001386,91.73099967
2016-11-10 08:00:00,Others-CCCPS98,3103,711,2,1,0,1.0,26.14749998,91.72797778
2016-11-10 08:00:00,Shopping,1920,595,2,0,0,1.0,26.15050395,91.73353109
2016-11-10 08:00:00,Others-CCCPS119a,2803,189,2,1,0,1.0,26.14754061,91.72797041
2016-11-10 08:00:00,BHMBCCMKT01,577,36,1,0,0,0.7,26.14453614,91.73617216
2016-11-10 08:34:00,BHMEURBRD01,470,221,2,1,0,0.5,26.14901995,91.7395035
2016-11-10 08:34:00,BHMMBMMBX01,687,410,2,0,0,1.0,20.0000347,78.00000286
2016-11-10 08:34:00,Others-CCCPS135a,3883,1707,3,0,0,0.7,26.14749943,91.72800489
2016-11-10 08:34:00,Others-CCCPS105a,2009,846,2,0,0,1.0,26.14747299,91.72804914
2016-11-10 08:34:00,Shopping,1920,794,2,0,0,0.7,26.15050395,91.73353109
2016-11-10 08:34:00,BHMBCCTHL01,387,135,1,0,0,1.5,26.14449459,91.73620513
2016-11-10 08:34:00,Others-CCCPS119a,2803,281,1,0,0,0.5,26.14754061,91.72797041
2016-11-10 08:34:00,Others-CCCPS98,3103,831,2,0,0,0.7,26.14749998,91.72797778
2016-11-10 08:34:00,Others-CCCPS202,2937,726,2,0,0,1.0,26.14749053,91.72799688
2016-11-10 08:34:00,Broad Street,690,316,2,0,0,1.0,26.13795775,91.74099445
2016-11-10 08:34:00,Others-CCCPS8,1322,436,2,0,0,1.0,26.14754886,91.72799519
2016-11-10 08:34:00,BHMBCCMKT01,577,41,2,0,0,1.0,26.14453614,91.73617216
2016-11-10 08:34:00,BHMNCPHST01,1200,330,3,1,0,1.0,26.14001386,91.73099967
2016-11-10 08:34:00,BHMNCPNST01,485,275,2,0,0,1.0,26.14004753,91.73097233
2016-11-10 09:00:00,Broad Street,690,458,2,0,0,0.7,26.13795775,91.74099445
2016-11-10 09:00:00,Shopping,1920,942,2,0,0,0.5,26.15050395,91.73353109
2016-11-10 09:00:00,BHMBCCMKT01,577,49,1,0,0,1.0,26.14453614,91.73617216
2016-11-10 09:00:00,Others-CCCPS8,1322,473,3,0,0,1.0,26.14754886,91.72799519
2016-11-10 09:00:00,BHMNCPHST01,1200,441,2,0,0,1.5,26.14001386,91.73099967
2016-11-10 09:00:00,Others-CCCPS119a,2803,362,2,0,0,1.0,26.14754061,91.72797041
2016-11-10 09:00:00,BHMBCCTHL01,387,157,2,0,0,0.7,26.14449459,91.73620513
2016-11-10 09:00:00,Others-CCCPS105a,2009,916,3,0,0,0.5,26.14747299,91.72804914
2016-11-10 09:00:00,BHMEURBRD01,470,302,3,1,0,1.0,26.14901995,91.7395035
2016-11-10 09:00:00,Others-CCCPS98,3103,935,3,0,0,1.0,26.14749998,91.72797778
2016-11-10 09:00:00,Others-CCCPS135a,3883,2101,3,0,0,0.7,26.14749943,91.72800489
2016-11-10 09:00:00,Others-CCCPS202,2937,888,3,0,0,1.0,26.14749053,91.72799688
2016-11-10 09:00:00,BHMNCPNST01,485,287,2,0,0,1.0,26.14004753,91.73097233
2016-11-10 09:00:00,BHMMBMMBX01,687,443,4,1,0,1.0,20.0000347,78.00000286
2016-11-10 09:27:00,Broad Street,690,514,2,0,0,1.0,26.13795775,91.74099445
2016-11-10 09:27:00,Others-CCCPS119a,2803,435,3,1,0,1.0,26.14754061,91.72797041
2016-11-10 09:27:00,Others-CCCPS105a,2009,997,3,0,0,1.0,26.14747299,91.72804914
2016-11-10 09:27:00,Others-CCCPS135a,3883,2497,3,0,0,0.5,26.14749943,91.72800489
2016-11-10 09:27:00,BHMBCCTHL01,387,193,2,0,0,0.5,26.14449459,91.73620513
2016-11-10 09:27:00,BHMNCPNST01,485,311,3,0,0,1.0,26.14004753,91.73097233
2016-11-10 09:27:00,BHMBCCMKT01,577,65,1,0,0,0.5,26.14453614,91.73617216
2016-11-10 09:27:00,BHMEURBRD01,470,342,2,0,0,1.0,26.14901995,91.7395035
2016-11-10 09:27:00,BHMNCPHST01,1200,543,3,0,0,1.0,26.14001386,91.73099967
2016-11-10 09:27:00,Shopping,1920,1091,3,0,0,1.0,26.15050395,91.73353109
2016-11-10 09:27:00,BHMMBMMBX01,687,460,2,0,0,0.5,20.0000347,78.00000286
2016-11-10 09:27:00,Others-CCCPS202,2937,1018,3,0,0,1.0,26.14749053,91.72799688
2016-11-10 09:27:00,Others-CCCPS98,3103,1013,3,0,0,1.0,26.14749998,91.72797778
2016-11-10 09:27:00,Others-CCCPS8,1322,537,3,0,0,1.0,26.14754886,91.72799519
2016-11-10 09:54:00,BHMNCPNST01,485,325,3,0,0,1.5,26.14004753,91.73097233
2016-11-10 10:00:00,Others-CCCPS98,3103,1110,3,0,0,1.5,26.14749998,91.72797778
2016-11-10 10:00:00,Others-CCCPS202,2937,1180,5,1,0,1.0,26.14749053,91.72799688
2016-11-10 10:00:00,Others-CCCPS8,1322,623,4,0,0,1.5,26.14754886,91.72799519
2016-11-10 10:00:00,Others-CCCPS119a,2803,520,3,0,0,1.5,26.14754061,91.72797041
2016-11-10 10:00:00,Others-CCCPS105a,2009,1138,4,1,0,1.0,26.14747299,91.72804914
2016-11-10 10:00:00,Others-CCCPS135a,3883,2876,4,0,0,0.7,26.14749943,91.72800489
2016-11-10 10:00:00,BHMBCCMKT01,577,93,2,0,0,1.0,26.14453614,91.73617216
2016-11-10 10:00:00,Shopping,1920,1244,4,0,0,1.0,26.15050395,91.73353109
2016-11-10 10:00:00,Broad Street,690,603,4,0,0,0.7,26.13795775,91.74099445
2016-11-10 10:00:00,BHMMBMMBX01,687,515,3,0,0,0.7,20.0000347,78.00000286
2016-11-10 10:00:00,BHMEURBRD01,470,402,4,1,0,1.5,26.14901995,91.7395035
2016-11-10 10:00:00,BHMNCPHST01,1200,645,4,0,0,0.5,26.14001386,91.73099967
2016-11-10 10:00:00,BHMBCCTHL01,387,251,3,0,0,1.0,26.14449459,91.73620513
2016-11-10 10:27:00,Shopping,1920,1315,4,0,0,0.5,26.15050395,91.73353109
2016-11-10 10:27:00,Others-CCCPS8,1322,675,4,0,0,1.0,26.14754886,91.72799519
2016-11-10 10:27:00,Others-CCCPS105a,2009,1218,4,0,0,1.0,26.14747299,91.72804914
2016-11-10 10:27:00,BHMNCPHST01,1200,692,3,0,0,0.7,26.14001386,91.73099967
2016-11-10 10:27:00,Others-CCCPS98,3103,1167,4,0,0,1.0,26.14749998,91.72797778
2016-11-10 10:27:00,Others-CCCPS119a,2803,554,3,0,0,1.0,26.14754061,91.72797041
2016-11-10 10:27:00,Others-CCCPS202,2937,1233,4,1,0,0.7,26.14749053,91.72799688
2016-11-10 10:27:00,Others-CCCPS135a,3883,3062,5,1,0,0.7,26.14749943,91.72800489
2016-11-10 10:27:00,BHMBCCMKT01,577,126,2,0,0,1.0,26.14453614,91.73617216
2016-11-10 10:27:00,BHMMBMMBX01,687,543,3,0,0,1.0,20.0000347,78.00000286
2016-11-10 10:27:00,Broad Street,690,627,3,0,0,1.0,26.13795775,91.74099445
2016-11-10 10:27:00,BHMBCCTHL01,387,268,3,0,0,1.0,26.14449459,91.73620513
2016-11-10 10:27:00,BHMEURBRD01,470,426,4,0,0,1.5,26.14901995,91.7395035
2016-11-10 10:27:00,BHMNCPNST01,485,338,3,0,0,0.7,26.14004753,91.73097233
2016-11-10 11:00:00,Others-CCCPS105a,2009,1292,6,1,0,1.0,26.14747299,91.72804914
2016-11-10 11:00:00,BHMBCCMKT01,577,160,5,1,0,1.0,26.14453614,91.73617216
2016-11-10 11:00:00,Others-CCCPS8,1322,719,5,1,0,0.7,26.14754886,91.72799519
2016-11-10 11:00:00,Shopping,1920,1368,7,1,0,1.0,26.15050395,91.73353109
2016-11-10 11:00:00,BHMEURBRD01,470,443,5,1,0,1.0,26.14901995,91.7395035
2016-11-10 11:00:00,BHMNCPHST01,1200,737,5,1,0,1.5,26.14001386,91.73099967
2016-11-10 11:00:00,BHMBCCTHL01,387,290,5,1,0,1.0,26.14449459,91.73620513
2016-11-10 11:00:00,Broad Street,690,649,5,1,0,1.0,26.13795775,91.74099445
2016-11-10 11:00:00,Others-CCCPS98,3103,1215,8,2,0,1.0,26.14749998,91.72797778
2016-11-10 11:00:00,BHMMBMMBX01,687,573,6,1,0,1.0,20.0000347,78.00000286
2016-11-10 11:00:00,BHMNCPNST01,485,347,5,1,0,0.7,26.14004753,91.73097233
2016-11-10 11:00:00,Others-CCCPS202,2937,1286,7,1,0,1.5,26.14749053,91.72799688
2016-11-10 11:00:00,Others-CCCPS135a,3883,3197,9,2,0,1.0,26.14749943,91.72800489
2016-11-10 11:00:00,Others-CCCPS119a,2803,585,6,1,0,1.0,26.14754061,91.72797041
2016-11-10 11:27:00,BHMBCCTHL01,387,301,5,1,0,0.7,26.14449459,91.73620513
2016-11-10 11:27:00,BHMMBMMBX01,687,599,5,1,0,1.0,20.0000347,78.00000286
2016-11-10 11:27:00,Others-CCCPS135a,3883,3246,8,1,0,0.7,26.14749943,91.72800489
2016-11-10 11:27:00,BHMBCCMKT01,577,186,4,1,0,1.0,26.14453614,91.73617216
2016-11-10 11:27:00,Others-CCCPS119a,2803,601,6,1,0,0.7,26.14754061,91.72797041
2016-11-10 11:27:00,Shopping,1920,1402,9,2,0,1.0,26.15050395,91.73353109
2016-11-10 11:27:00,Others-CCCPS202,2937,1317,6,1,0,1.0,26.14749053,91.72799688
2016-11-10 11:27:00,Others-CCCPS105a,2009,1342,6,1,0,1.0,26.14747299,91.72804914
2016-11-10 11:27:00,BHMNCPNST01,485,353,7,2,0,1.0,26.14004753,91.73097233
2016-11-10 11:27:00,Broad Street,690,663,8,2,0,1.0,26.13795775,91.74099445
2016-11-10 11:27:00,BHMEURBRD01,470,453,5,1,0,1.0,26.14901995,91.7395035
2016-11-10 11:27:00,Others-CCCPS8,1322,743,5,1,0,0.5,26.14754886,91.72799519
2016-11-10 11:27:00,BHMNCPHST01,1200,754,6,1,0,0.7,26.14001386,91.73099967
2016-11-10 11:27:00,Others-CCCPS98,3103,1252,6,1,0,1.0,26.14749998,91.72797778
2016-11-10 12:00:00,BHMBCCTHL01,387,316,5,1,0,1.5,26.14449459,91.73620513
2016-11-10 12:00:00,Broad Street,690,684,9,2,0,1.0,26.13795775,91.74099445
2016-11-10 12:00:00,BHMNCPHST01,1200,773,9,2,0,1.0,26.14001386,91.73099967
2016-11-10 12:00:00,Others-CCCPS8,1322,775,8,2,0,1.0,26.14754886,91.72799519
2016-11-10 12:00:00,Others-CCCPS202,2937,1366,10,2,0,0.5,26.14749053,91.72799688
2016-11-10 12:00:00,Others-CCCPS119a,2803,633,6,1,0,1.5,26.14754061,91.72797041
2016-11-10 12:00:00,BHMEURBRD01,470,464,8,2,0,1.0,26.14901995,91.7395035
2016-11-10 12:00:00,BHMMBMMBX01,687,619,8,2,0,1.0,20.0000347,78.00000286
2016-11-10 12:00:00,BHMBCCMKT01,577,201,5,1,0,0.7,26.14453614,91.73617216
2016-11-10 12:00:00,Others-CCCPS135a,3883,3297,10,2,0,1.0,26.14749943,91.72800489
2016-11-10 12:00:00,Shopping,1920,1432,7,1,0,1.0,26.15050395,91.73353109
2016-11-10 12:00:00,Others-CCCPS105a,2009,1394,9,2,0,1.5,26.14747299,91.72804914
2016-11-10 12:00:00,Others-CCCPS98,3103,1302,6,1,0,1.0,26.14749998,91.72797778
2016-11-10 12:00:00,BHMNCPNST01,485,366,6,1,0,0.7,26.14004753,91.73097233
2016-11-10 12:27:00,Shopping,1920,1456,9,2,0,1.0,26.15050395,91.73353109
2016-11-10 12:27:00,Others-CCCPS105a,2009,1453,9,2,0,1.0,26.14747299,91.72804914
2016-11-10 12:27:00,BHMEURBRD01,470,463,8,2,0,1.0,26.14901995,91.7395035
2016-11-10 12:27:00,Others-CCCPS98,3103,1321,10,2,0,1.0,26.14749998,91.72797778
2016-11-10 12:27:00,BHMNCPHST01,1200,781,9,2,0,1.0,26.14001386,91.73099967
2016-11-10 12:27:00,Others-CCCPS8,1322,794,9,2,0,0.5,26.14754886,91.72799519
2016-11-10 12:27:00,Broad Street,690,662,9,2,0,1.0,26.13795775,91.74099445
2016-11-10 12:27:00,BHMBCCTHL01,387,339,8,2,0,0.7,26.14449459,91.73620513
2016-11-10 12:27:00,BHMBCCMKT01,577,208,7,2,0,1.0,26.14453614,91.73617216
2016-11-10 12:27:00,Others-CCCPS119a,2803,640,8,2,0,0.7,26.14754061,91.72797041
2016-11-10 12:27:00,Others-CCCPS202,2937,1362,7,1,0,1.0,26.14749053,91.72799688
2016-11-10 12:27:00,BHMNCPNST01,485,361,7,2,0,1.0,26.14004753,91.73097233
2016-11-10 12:27:00,Others-CCCPS135a,3883,3316,10,2,0,1.0,26.14749943,91.72800489
2016-11-10 12:27:00,BHMMBMMBX01,687,659,9,2,0,0.7,20.0000347,78.00000286
2016-11-10 13:00:00,BHMBCCMKT01,577,208,6,2,0,1.0,26.14453614,91.73617216
2016-11-10 13:00:00,BHMBCCTHL01,387,337,7,2,0,0.5,26.14449459,91.73620513
2016-11-10 13:00:00,Others-CCCPS119a,2803,620,7,2,0,1.0,26.14754061,91.72797041
2016-11-10 13:00:00,Broad Street,690,682,8,2,0,1.0,26.13795775,91.74099445
2016-11-10 13:00:00,Others-CCCPS98,3103,1139,8,2,0,1.0,26.14749998,91.72797778
2016-11-10 13:00:00,Others-CCCPS105a,2009,1288,9,2,0,0.5,26.14747299,91.72804914
2016-11-10 13:00:00,BHMNCPNST01,485,363,7,2,0,1.0,26.14004753,91.73097233
2016-11-10 13:00:00,Others-CCCPS135a,3883,3304,10,2,0,1.0,26.14749943,91.72800489
2016-11-10 13:00:00,BHMEURBRD01,470,462,8,2,0,1.0,26.14901995,91.7395035
2016-11-10 13:00:00,Shopping,1920,1447,8,2,0,1.0,26.15050395,91.73353109
2016-11-10 13:00:00,BHMNCPHST01,1200,780,7,2,0,1.0,26.14001386,91.73099967
2016-11-10 13:00:00,Others-CCCPS202,2937,1382,9,2,0,1.0,26.14749053,91.72799688
2016-11-10 13:00:00,Others-CCCPS8,1322,795,8,2,0,1.0,26.14754886,91.72799519
2016-11-10 13:00:00,BHMMBMMBX01,687,493,7,2,0,1.0,20.0000347,78.00000286
2016-11-10 13:34:00,BHMEURBRD01,470,454,8,2,0,1.0,26.14901995,91.7395035
2016-11-10 13:34:00,BHMBCCTHL01,387,340,7,2,0,1.5,26.14449459,91.73620513
2016-11-10 13:34:00,Others-CCCPS119a,2803,614,7,2,0,1.0,26.14754061,91.72797041
2016-11-10 13:34:00,Others-CCCPS135a,3883,3294,7,1,0,1.0,26.14749943,91.72800489
2016-11-10 13:34:00,Broad Street,690,661,8,2,0,1.0,26.13795775,91.74099445
2016-11-10 13:34:00,BHMNCPNST01,485,378,7,2,0,1.0,26.14004753,91.73097233
2016-11-10 13:34:00,Others-CCCPS98,3103,1156,8,2,0,1.0,26.14749998,91.72797778
2016-11-10 13:34:00,Others-CCCPS202,2937,1379,9,2,0,1.0,26.14749053,91.72799688
2016-11-10 13:34:00,Others-CCCPS105a,2009,1324,8,2,0,0.5,26.14747299,91.72804914
2016-11-10 13:34:00,Others-CCCPS8,1322,820,9,2,0,1.0,26.14754886,91.72799519
2016-11-10 13:34:00,BHMMBMMBX01,687,504,8,2,0,1.0,20.0000347,78.00000286
2016-11-10 13:34:00,BHMBCCMKT01,577,200,7,2,0,1.0,26.14453614,91.73617216
2016-11-10 13:34:00,BHMNCPHST01,1200,784,8,2,0,0.5,26.14001386,91.73099967
2016-11-10 13:34:00,Shopping,1920,1460,9,2,0,1.5,26.15050395,91.73353109
2016-11-10 14:00:00,Others-CCCPS105a,2009,1299,4,1,0,1.0,26.14747299,91.72804914
2016-11-10 14:00:00,Others-CCCPS119a,2803,587,4,1,0,1.0,26.14754061,91.72797041
2016-11-10 14:00:00,Others-CCCPS135a,3883,3294,5,1,0,1.0,26.14749943,91.72800489
2016-11-10 14:00:00,BHMBCCMKT01,577,201,5,2,0,1.0,26.14453614,91.73617216
2016-11-10 14:00:00,BHMBCCTHL01,387,328,4,1,0,1.0,26.14449459,91.73620513
2016-11-10 14:00:00,Others-CCCPS98,3103,1136,5,1,0,0.5,26.14749998,91.72797778
2016-11-10 14:00:00,Others-CCCPS202,2937,1352,5,1,0,1.0,26.14749053,91.72799688
2016-11-10 14:00:00,BHMNCPHST01,1200,790,4,1,0,1.0,26.14001386,91.73099967
2016-11-10 14:00:00,BHMMBMMBX01,687,506,4,1,0,1.0,20.0000347,78.00000286
2016-11-10 14:00:00,BHMNCPNST01,485,371,4,1,0,1.0,26.14004753,91.73097233
2016-11-10 14:00:00,BHMEURBRD01,470,449,4,1,0,0.7,26.14901995,91.7395035
2016-11-10 14:00:00,Others-CCCPS8,1322,793,5,1,0,0.7,26.14754886,91.72799519
2016-11-10 14:00:00,Broad Street,690,652,4,1,0,1.0,26.13795775,91.74099445
2016-11-10 14:00:00,Shopping,1920,1458,5,1,0,1.0,26.15050395,91.73353109
2016-11-10 14:27:00,BHMNCPNST01,485,358,4,1,0,0.7,26.14004753,91.73097233
2016-11-10 14:27:00,BHMEURBRD01,470,442,4,1,0,1.5,26.14901995,91.7395035
2016-11-10 14:27:00,BHMBCCTHL01,387,321,6,2,0,1.0,26.14449459,91.73620513
2016-11-10 14:27:00,Others-CCCPS119a,2803,554,4,1,0,1.0,26.14754061,91.72797041
2016-11-10 14:27:00,Others-CCCPS135a,3883,3222,6,1,0,1.5,26.14749943,91.72800489
2016-11-10 14:27:00,Shopping,1920,1421,4,1,0,0.7,26.15050395,91.73353109
2016-11-10 14:27:00,BHMNCPHST01,1200,764,6,2,0,1.0,26.14001386,91.73099967
2016-11-10 14:27:00,Others-CCCPS98,3103,1089,5,1,0,1.5,26.14749998,91.72797778
2016-11-10 14:27:00,Broad Street,690,641,4,1,0,1.0,26.13795775,91.74099445
2016-11-10 14:27:00,Others-CCCPS8,1322,766,4,1,0,1.0,26.14754886,91.72799519
2016-11-10 14:27:00,Others-CCCPS105a,2009,1264,5,1,0,1.5,26.14747299,91.72804914
2016-11-10 14:27:00,BHMBCCMKT01,577,190,3,1,0,1.0,26.14453614,91.73617216
2016-11-10 14:27:00,BHMMBMMBX01,687,498,4,1,0,1.0,20.0000347,78.00000286
2016-11-10 14:27:00,Others-CCCPS202,2937,1320,5,1,0,0.5,26.14749053,91.72799688
2016-11-10 14:54:00,BHMNCPNST01,485,358,3,1,0,1.0,26.14004753,91.73097233
2016-11-10 15:00:00,Others-CCCPS8,1322,746,3,1,0,1.0,26.14754886,91.72799519
2016-11-10 15:00:00,Others-CCCPS119a,2803,523,3,1,0,0.7,26.14754061,91.72797041
2016-11-10 15:00:00,BHMBCCMKT01,577,162,2,1,0,1.0,26.14453614,91.73617216
2016-11-10 15:00:00,BHMBCCTHL01,387,305,2,1,0,0.7,26.14449459,91.73620513
2016-11-10 15:00:00,BHMEURBRD01,470,426,3,1,0,1.0,26.14901995,91.7395035
2016-11-10 15:00:00,Others-CCCPS202,2937,1281,4,1,0,1.0,26.14749053,91.72799688
2016-11-10 15:00:00,Others-CCCPS135a,3883,3081,4,1,0,0.7,26.14749943,91.72800489
2016-11-10 15:00:00,BHMNCPHST01,1200,719,4,2,0,0.5,26.14001386,91.73099967
2016-11-10 15:00:00,Others-CCCPS98,3103,1040,4,1,0,1.0,26.14749998,91.72797778
2016-11-10 15:00:00,Broad Street,690,619,3,1,0,1.0,26.13795775,91.74099445
2016-11-10 15:00:00,Shopping,1920,1360,4,1,0,0.5,26.15050395,91.73353109
2016-11-10 15:00:00,Others-CCCPS105a,2009,1211,4,1,0,1.0,26.14747299,91.72804914
2016-11-10 15:00:00,BHMMBMMBX01,687,465,4,2,0,0.7,20.0000347,78.00000286
2016-11-10 15:27:00,Others-CCCPS105a,2009,1151,3,0,0,1.5,26.14747299,91.72804914
2016-11-10 15:27:00,Others-CCCPS135a,3883,2909,3,0,0,1.0,26.14749943,91.72800489
2016-11-10 15:27:00,BHMBCCTHL01,387,293,3,0,0,0.5,26.14449459,91.73620513
2016-11-10 15:27:00,Others-CCCPS202,2937,1233,2,0,0,1.0,26.14749053,91.72799688
2016-11-10 15:27:00,Others-CCCPS119a,2803,499,3,0,0,0.7,26.14754061,91.72797041
2016-11-10 15:27:00,BHMBCCMKT01,577,153,2,1,0,0.5,26.14453614,91.73617216
2016-11-10 15:27:00,Others-CCCPS8,1322,706,3,0,0,1.0,26.14754886,91.72799519
2016-11-10 15:27:00,Shopping,1920,1293,3,0,0,1.0,26.15050395,91.73353109
2016-11-10 15:27:00,BHMMBMMBX01,687,445,2,0,0,1.0,20.0000347,78.00000286
